'DAC_CURRENT_OFFSET_7',8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
'DAC_VOLTAGE_GAIN_8',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_8',34.0,34.0,36.0,37.0,34.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0,33.0,34.0,34.0,34.0,34.0,33.0,33.0,33.0
'ADC_U_LOAD_GAIN_8',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_8',10.0,9.0,9.0,11.0,12.0,10.0,10.0,8.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0
'ADC_U_REGULATOR_GAIN_8',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_8',14.0,13.0,14.0,13.0,15.0,15.0,17.0,16.0,13.0,13.0,15.0,15.0,13.0,17.0,12.0,12.0,12.0,13.0,15.0,13.0
'ADC_I_MON_GAIN_8',104.0,105.0,118.0,117.0,190.0,132.0,104.0,106.0,125.0,113.0,104.0,104.0,108.0,119.0,68.0,83.0,83.0,117.0,117.0,119.0
'ADC_I_MON_OFFSET_8',58.0,58.0,66.0,66.0,106.0,73.0,58.0,61.0,70.0,63.0,57.0,57.0,60.0,67.0,40.0,48.0,48.0,64.0,65.0,67.0
'DAC_CURRENT_GAIN_8',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_8',1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
'DAC_VOLTAGE_GAIN_9',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_9',32.0,32.0,34.0,35.0,33.0,33.0,33.0,33.0,33.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
'ADC_U_LOAD_GAIN_9',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_9',10.0,10.0,10.0,10.0,8.0,10.0,8.0,9.0,12.0,12.0,11.0,11.0,9.0,9.0,9.0,13.0,13.0,10.0,9.0,12.0
'ADC_U_REGULATOR_GAIN_9',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_9',15.0,14.0,11.0,12.0,15.0,14.0,12.0,13.0,14.0,12.0,13.0,13.0,14.0,13.0,12.0,13.0,13.0,11.0,12.0,11.0
'ADC_I_MON_GAIN_9',86.0,86.0,110.0,91.0,93.0,133.0,69.0,78.0,75.0,81.0,76.0,76.0,86.0,88.0,70.0,76.0,76.0,84.0,79.0,96.0
'ADC_I_MON_OFFSET_9',46.0,48.0,63.0,51.0,53.0,74.0,40.0,43.0,43.0,44.0,42.0,42.0,48.0,50.0,40.0,41.0,41.0,47.0,42.0,51.0
'DAC_CURRENT_GAIN_9',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_9',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
'DAC_VOLTAGE_GAIN_10',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'DAC_VOLTAGE_OFFSET_10',33.0,33.0,35.0,35.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
'ADC_U_LOAD_GAIN_10',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_10',10.0,10.0,9.0,11.0,10.0,10.0,10.0,8.0,11.0,10.0,9.0,9.0,11.0,10.0,10.0,9.0,9.0,10.0,11.0,10.0
'ADC_U_REGULATOR_GAIN_10',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_10',14.0,14.0,13.0,14.0,14.0,14.0,14.0,16.0,15.0,14.0,13.0,13.0,12.0,12.0,15.0,15.0,15.0,17.0,13.0,16.0
'ADC_I_MON_GAIN_10',109.0,104.0,112.0,117.0,194.0,183.0,120.0,135.0,95.0,88.0,104.0,104.0,133.0,134.0,70.0,85.0,85.0,111.0,129.0,149.0
'ADC_I_MON_OFFSET_10',60.0,59.0,63.0,66.0,106.0,103.0,68.0,74.0,52.0,48.0,56.0,56.0,75.0,72.0,39.0,45.0,45.0,63.0,74.0,84.0
'DAC_CURRENT_GAIN_10',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_10',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
'DAC_VOLTAGE_GAIN_11',7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0
'DAC_VOLTAGE_OFFSET_11',224.0,223.0,240.0,230.0,211.0,209.0,201.0,203.0,202.0,199.0,201.0,201.0,203.0,202.0,194.0,197.0,197.0,202.0,206.0,219.0
'ADC_U_LOAD_GAIN_11',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_LOAD_OFFSET_11',11.0,9.0,10.0,9.0,12.0,10.0,10.0,11.0,10.0,8.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0,10.0,9.0,8.0
'ADC_U_REGULATOR_GAIN_11',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'ADC_U_REGULATOR_OFFSET_11',14.0,13.0,12.0,12.0,15.0,14.0,12.0,13.0,16.0,13.0,12.0,12.0,15.0,12.0,16.0,12.0,12.0,10.0,16.0,14.0
'ADC_I_MON_GAIN_11',21.0,22.0,16.0,19.0,20.0,18.0,19.0,16.0,22.0,20.0,23.0,23.0,18.0,21.0,21.0,21.0,21.0,16.0,20.0,17.0
'ADC_I_MON_OFFSET_11',12.0,12.0,9.0,11.0,11.0,10.0,11.0,9.0,13.0,12.0,13.0,13.0,10.0,12.0,12.0,12.0,12.0,9.0,11.0,10.0
'DAC_CURRENT_GAIN_11',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'DAC_CURRENT_OFFSET_11',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
'DAC_VOLTAGE_GAIN_12',5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
'DAC_VOLTAGE_OFFSET_12',40.0,40.0,43.0,44.0,40.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
'ADC_U_LOAD_GAIN_12',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
'ADC_U_LOAD_OFFSET_12',25.0,31.0,32.0,29.0,30.0,26.0,38.0,34.0,35.0,28.0,38.0,38.0,37.0,37.0,40.0,34.0,34.0,29.0,33.0,41.0
'ADC_U_REGULATOR_GAIN_12',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
'ADC_U_REGULATOR_OFFSET_12',32.0,33.0,38.0,37.0,25.0,34.0,38.0,28.0,35.0,32.0,32.0,32.0,28.0,31.0,28.0,29.0,29.0,26.0,22.0,25.0
'ADC_I_MON_GAIN_12',188.0,138.0,245.0,224.0,279.0,298.0,229.0,195.0,240.0,263.0,248.0,248.0,268.0,257.0,221.0,247.0,247.0,284.0,259.0,222.0
'ADC_I_MON_OFFSET_12',92.0,69.0,118.0,107.0,136.0,144.0,115.0,97.0,119.0,128.0,123.0,123.0,133.0,122.0,109.0,121.0,121.0,141.0,130.0,109.0
